update/0/when,update/0/what,update/1/when,update/1/what,update/2/when,update/2/what,update/3/when,update/3/what,_id,update/4/when,update/4/what
1209453434,PDE,,,,,,,229296,,
1209455917,PDE,,,,,,,229311,,
1209470568,PDE,,,,,,,229420,,
1209472840,PDE,,,,,,,229434,,
1209474082,PDE,,,,,,,229442,,
1209474503,PDE,,,,,,,229450,,
1209476681,PDE,,,,,,,229460,,
1209476893,PDE,,,,,,,229462,,
1209542789,PDE,,,,,,,229626,,
1209545217,PDE,,,,,,,229637,,
1209545514,PDE,,,,,,,229638,,
1209553440,PDE,,,,,,,229673,,
1209557758,PDE,,,,,,,229688,,
1209560336,PDE,,,,,,,229697,,
1209562288,PDE,,,,,,,229705,,
1209588171,PDE,,,,,,,229750,,
1209629421,PDE,,,,,,,229783,,
1209638867,PDE,,,,,,,229814,,
1209639132,PDE,,,,,,,229815,,
1209644247,PDE,,,,,,,229834,,
1209717823,PDE,,,,,,,229965,,
1209718803,PDE,,,,,,,229971,,
1209731243,PDE,,,,,,,230010,,
1209734654,PDE,,,,,,,230020,,
1209735417,PDE,,,,,,,230021,,
1209823511,PDE,,,,,,,230081,,
1209963391,PDE,,,,,,,230176,,
1209964006,PDE,,,,,,,230178,,
1209965480,PDE,,,,,,,230181,,
1209968039,PDE,,,,,,,230190,,
1209970891,PDE,,,,,,,230198,,
1209972272,PDE,,,,,,,230205,,
1209973645,PDE,,,,,,,230209,,
1209984198,PDE,,,,,,,230252,,
1209990450,PDE,,,,,,,230271,,
1209993526,PDE,,,,,,,230281,,
1210064731,PDE,,,,,,,230409,,
1210065493,PDE,,,,,,,230411,,
1210066345,PDE,,,,,,,230416,,
1210160343,PDE,,,,,,,230945,,
1210160496,PDE,,,,,,,230947,,
1210165732,PDE,,,,,,,230965,,
1210168741,PDE,,,,,,,230976,,
1210171658,PDE,,,,,,,230986,,
1210173259,PDE,,,,,,,230993,,
1210190329,PDE,,,,,,,231027,,
1210190960,PDE,,,,,,,231028,,
1210249011,PDE,,,,,,,231170,,
1210252216,PDE,,,,,,,231184,,
1210256736,PDE,,,,,,,231202,,
1210319186,PDE,,,,,,,231298,,
1210345211,PDE,,,,,,,231382,,
1210347349,PDE,,,,,,,231390,,
1210362068,PDE,,,,,,,231409,,
1210364837,PDE,,,,,,,231412,,
1210600183,PDE,,,,,,,231652,,
1210603936,PDE,,,,,,,231663,,
1210612686,PDE,,,,,,,231688,,
1210619790,PDE,,,,,,,231699,,
1210624737,PDE,,,,,,,231707,,
1210671625,PDE,,,,,,,231838,,
1210673421,PDE,,,,,,,231850,,
1210676298,PDE,,,,,,,231860,,
1210676918,PDE,,,,,,,231866,,
1210680697,PDE,,,,,,,231889,,
1210690816,PDE,,,,,,,231936,,
1210694120,PDE,,,,,,,231953,,
1210694347,PDE,,,,,,,231955,,
1210694570,PDE,,,,,,,231957,,
1210750472,PDE,,,,,,,232068,,
1210757438,PDE,,,,,,,232097,,
1210766971,PDE,,,,,,,232139,,
1210774811,PDE,,,,,,,232176,,
1210782470,PDE,,,,,,,232200,,
1210793020,PDE,,,,,,,232217,,
1210813329,PDE,,,,,,,232235,,
1210820068,PDE,,,,,,,232249,,
1210861649,PDE,,,,,,,232401,,
1210862648,PDE,,,,,,,232404,,
1210863492,PDE,,,,,,,232408,,
1210927988,PDE,,,,,,,232514,,
1210933990,PDE,,,,,,,232536,,
1210934589,PDE,,,,,,,232538,,
1210942362,PDE,,,,,,,232570,,
1210944439,PDE,,,,,,,232581,,
1210949900,PDE,,,,,,,232601,,
1211166061,PDE,,,,,,,232732,,
1211180302,PDE,,,,,,,232784,,
1211180884,PDE,,,,,,,232787,,
1211183612,PDE,,,,,,,232795,,
1211268726,PDE,,,,,,,232958,,
1211287366,PDE,,,,,,,233034,,
1211289414,PDE,,,,,,,233042,,
1211292643,PDE,,,,,,,233060,,
1211296209,PDE,,,,,,,233083,,
1211307446,PDE,,,,,,,233108,,
1211317106,PDE,,,,,,,233130,,
1211317783,PDE,,,,,,,233132,,
1211352974,PDE,,,,,,,233209,,
1211353535,PDE,,,,,,,233211,,
1211368193,PDE,,,,,,,233280,,
1211368794,PDE,,,,,,,233283,,
1211417306,PDE,,,,,,,233392,,
1211418763,PDE,,,,,,,233398,,
1211432355,PDE,,,,,,,233426,,
1211438921,PDE,,,,,,,233441,,
1211440798,PDE,,,,,,,233445,,
1211449307,PDE,,,,,,,233473,,
1211466743,PDE,,,,,,,233569,,
1211506368,PDE,,,,,,,233616,,
1211517969,PDE,,,,,,,233643,,
1211544933,PDE,,,,,,,233731,,
1211748189,PDE,,,,,,,233883,,
1211798694,PDE,,,,,,,233978,,
1211802880,PDE,,,,,,,233996,,
1211809047,PDE,,,,,,,234014,,
1211809393,PDE,,,,,,,234015,,
1211811391,PDE,,,,,,,234023,,
1211983549,PDE,,,,,,,234488,,
1212134955,PDE,,,,,,,234855,,
1212402938,PDE,,,,,,,235177,,
1212417788,PDE,,,,,,,235220,,
1212419197,PDE,,,,,,,235225,,
1212480976,PDE,,,,,,,235344,,
1212652017,PDE,,,,,,,235820,,
1212652134,PDE,,,,,,,235822,,
1213098584,PDE,,,,,,,236478,,
1213183194,PDE,,,,,,,236687,,
1213194505,PDE,,,,,,,236734,,
1213258382,PDE,,,,,,,236876,,
1213265540,PDE,,,,,,,236904,,
1213273024,PDE,,,,,,,236942,,
1213345215,PDE,,,,,,,237080,,
1214027870,PDE,,,,,,,238019,,
1215085465,PDE,,,,,,,239493,,
1215584056,PDE,,,,,,,240146,,
1216042783,PDE,,,,,,,240717,,
1216109707,PDE,,,,,,,240852,,
1216116537,PDE,,,,,,,240914,,
1216265563,PDE,,,,,,,241213,,
1216894400,PDE,,,,,,,241989,,
1216896622,PDE,,,,,,,242000,,
1216976607,PDE,,,,,,,242084,,
1217319487,PDE,,,,,,,242392,,
1217332447,PDE,,,,,,,242442,,
1217344295,PDE,,,,,,,242473,,
1217415498,PDE,,,,,,,242598,,
1217420748,PDE,,,,,,,242609,,
1217421668,PDE,,,,,,,242610,,
1217421960,PDE,,,,,,,242612,,
1217424445,PDE,,,,,,,242618,,
1217904705,PDE,,,,,,,243136,,
1218448002,PDE,,,,,,,243766,,
1218456498,PDE,,,,,,,243796,,
1218461588,PDE,,,,,,,243809,,
1218462168,PDE,,,,,,,243811,,
1218713381,PDE,,,,,,,244211,,
1218788373,PDE,,,,,,,244302,,
1219153216,PDE,,,,,,,244607,,
1219156736,PDE,,,,,,,244620,,
1219204814,PDE,,,,,,,244673,,
1219209363,PDE,,,,,,,244679,,
1219231117,PDE,,,,,,,244726,,
1219231266,PDE,,,,,,,244727,,
1219241498,PDE,,,,,,,244745,,
1219241532,PDE,,,,,,,244746,,
1219242515,PDE,,,,,,,244750,,
1219323796,PDE,,,,,,,244864,,
1219325320,PDE,,,,,,,244867,,
1219331054,PDE,,,,,,,244884,,
1219384366,PDE,,,,,,,244941,,
1219406177,PDE,,,,,,,244984,,
1219406810,PDE,,,,,,,244985,,
1219413263,PDE,,,,,,,244993,,
1219413546,PDE,,,,,,,244994,,
1219413707,PDE,,,,,,,244995,,
1219662058,PDE,,,,,,,245150,,
1219669869,PDE,,,,,,,245166,,
1219673271,PDE,,,,,,,245170,,
1219749324,PDE,,,,,,,245282,,
1219834640,PDE,,,,,,,245414,,
1219835075,PDE,,,,,,,245415,,
1219837020,PDE,,,,,,,245417,,
1219843821,PDE,,,,,,,245434,,
1219998575,PDE,,,,,,,245699,,
1220365275,PDE,,,,,,,246013,,
1220440794,PDE,,,,,,,246114,,
1220444921,PDE,,,,,,,246124,,
1220448947,PDE,,,,,,,246138,,
1220448948,PDE,,,,,,,246139,,
1220590553,PDE,,,,,,,246347,,
1220613323,PDE,,,,,,,246401,,
1220629428,PDE,,,,,,,246443,,
1220921651,PDE,,,,,,,246672,,
1220949294,PDE,,,,,,,246729,,
1220952141,PDE,,,,,,,246743,,
1220962896,PDE,,,,,,,246766,,
1220963074,PDE,,,,,,,246767,,
1221020708,PDE,,,,,,,246842,,
1221072278,PDE,,,,,,,246932,,
1221093526,PDE,,,,,,,246953,,
1221124337,PDE,,,,,,,247028,,
1221145449,PDE,,,,,,,247086,,
1221207985,PDE,,,,,,,247165,,
1221443199,PDE,,,,,,,247252,,
1221464129,PDE,,,,,,,247291,,
1221482354,PDE,,,,,,,247329,,
1221486165,PDE,,,,,,,247343,,
1221489250,PDE,,,,,,,247349,,
1221555044,PDE,,,,,,,247505,,
1221556626,PDE,,,,,,,247510,,
1221570633,PDE,,,,,,,247545,,
1221629498,PDE,,,,,,,247632,,
1221639076,PDE,,,,,,,247654,,
1221639310,PDE,,,,,,,247655,,
1221646293,PDE,,,,,,,247677,,
1221648597,PDE,,,,,,,247685,,
1221654807,PDE,,,,,,,247703,,
1221723383,PDE,,,,,,,247823,,
1221801728,PDE,,,,,,,247952,,
1222056449,PDE,,,,,,,248122,,
1222070563,PDE,,,,,,,248138,,
1222847371,PDE,,,,,,,249319,,
1222933117,PDE,,,,,,,249484,,
1223501496,PDE,,,,,,,250221,,
1223611682,PDE,,,,,,,250408,,
1223977902,PDE,,,,,,,250801,,
1223986486,PDE,,,,,,,250824,,
1224357880,PDE,,,,,,,251313,,
1224442808,PDE,,,,,,,251336,,
1224491018,PDE,,,,,,,251401,,
1224510268,PDE,,,,,,,251466,,
1224554191,PDE,,,,,,,251502,,
1224562689,PDE,,,,,,,251513,,
1224597011,PDE,,,,,,,251606,,
1224597814,PDE,,,,,,,251609,,
1224599711,PDE,,,,,,,251613,,
1224648400,PDE,,,,,,,251679,,
1224662643,PDE,,,,,,,251710,,
1224667793,PDE,,,,,,,251723,,
1224673774,PDE,,,,,,,251742,,
1224680865,PDE,,,,,,,251763,,
1224688937,PDE,,,,,,,251783,,
1224740981,PDE,,,,,,,251830,,
1224746306,PDE,,,,,,,251838,,
1224752864,PDE,,,,,,,251854,,
1224861803,PDE,,,,,,,252071,,
1225112004,PDE,,,,,,,252240,,
1225188602,PDE,,,,,,,252386,,
1225199240,PDE,,,,,,,252459,,
1225333777,PDE,,,,,,,252719,,
1225356943,PDE,,,,,,,252751,,
1225466057,PDE,,,,,,,253023,,
1225526395,PDE,,,,,,,253055,,
1225709508,PDE,,,,,,,253242,,
1225877847,PDE,,,,,,,253940,,
1225878696,PDE,,,,,,,253945,,
1225878802,PDE,,,,,,,253946,,
1225891294,PDE,,,,,,,253978,,
1226453158,PDE,,,,,,,254988,,
1226472221,PDE,,,,,,,255024,,
1226486124,PDE,,,,,,,255069,,
1226486647,PDE,,,,,,,255072,,
1226491047,PDE,,,,,,,255081,,
1226500438,PDE,,,,,,,255100,,
1226501467,PDE,,,,,,,255104,,
1226548347,PDE,,,,,,,255147,,
1226563747,PDE,,,,,,,255181,,
1226571362,PDE,,,,,,,255215,,
1226572898,PDE,,,,,,,255222,,
1226584965,PDE,,,,,,,255269,,
1226586833,PDE,,,,,,,255274,,
1226631365,PDE,,,,,,,255320,,
1226652809,PDE,,,,,,,255353,,
1226915215,PDE,,,,,,,255525,,
1226920644,PDE,,,,,,,255541,,
1226931161,PDE,,,,,,,255563,,
1226957968,PDE,,,,,,,255587,,
1226980692,PDE,,,,,,,255614,,
1226997339,PDE,,,,,,,255646,,
1227000459,PDE,,,,,,,255659,,
1227003048,PDE,,,,,,,255667,,
1227004257,PDE,,,,,,,255673,,
1227005873,PDE,,,,,,,255679,,
1227083463,PDE,,,,,,,255799,,
1227085364,PDE,,,,,,,255804,,
1227090499,PDE,,,,,,,255830,,
1227091100,PDE,,,,,,,255834,,
1227187882,PDE,,,,,,,256006,,
1227189673,PDE,,,,,,,256011,,
1227194211,PDE,,,,,,,256030,,
1227194341,PDE,,,,,,,256032,,
1227271584,PDE,,,,,,,256157,,
1227274261,PDE,,,,,,,256163,,
1227281118,PDE,,,,,,,256175,,
1227281627,PDE,,,,,,,256178,,
1227518059,PDE,,,,,,,256291,,
1227668968,PDE,,,,,,,256565,,
1227751530,PDE,,,,,,,256732,,
1227758229,PDE,,,,,,,256745,,
1227786032,PDE,,,,,,,256814,,
1227801303,PDE,,,,,,,256836,,
1227863779,PDE,,,,,,,256902,,
1227871896,PDE,,,,,,,256920,,
1227898002,PDE,,,,,,,256954,,
1228131693,PDE,,,,,,,257105,,
1228134859,PDE,,,,,,,257113,,
1228213302,PDE,,,,,,,257219,,
1228283159,PDE,,,,,,,257353,,
1228283742,PDE,,,,,,,257356,,
1228313507,PDE,,,,,,,257424,,
1228392059,PDE,,,,,,,257589,,
1228728158,PDE,,,,,,,257928,,
1228744026,PDE,,,,,,,257973,,
1228793936,PDE,,,,,,,258038,,
1228814010,PDE,,,,,,,258101,,
1228825487,PDE,,,,,,,258141,,
1228828601,PDE,,,,,,,258156,,
1229320144,PDE,,,,,,,258797,,
1229326422,PDE,,,,,,,258808,,
1229345600,PDE,,,,,,,258849,,
1229346625,PDE,,,,,,,258853,,
1229355274,PDE,,,,,,,258867,,
1229362373,PDE,,,,,,,258882,,
1229418719,PDE,,,,,,,258950,,
1229428436,PDE,,,,,,,258980,,
1229594906,PDE,,,,,,,259269,,
1229684303,PDE,,,,,,,259392,,
1230464570,PDE,,,,,,,259722,,
1231169928,PDE,,,,,,,259997,,
1231240542,PDE,,,,,,,260070,,
1231306359,PDE,,,,,,,260235,,
1231336751,PDE,,,,,,,260310,,
1231754271,PDE,,,,,,,260729,,
1231754657,PDE,,,,,,,260732,,
1231769506,PDE,,,,,,,260774,,
1231990770,PDE,,,,,,,261176,,
1232084754,PDE,,,,,,,261336,,
1232586715,PDE,,,,,,,261964,,
1232635754,PDE,,,,,,,262080,,
1232960246,PDE,,,,,,,262377,,
1232964860,PDE,,,,,,,262391,,
1233044215,PDE,,,,,,,262546,,
1233048539,PDE,,,,,,,262566,,
1233058856,PDE,,,,,,,262616,,
1233129514,PDE,,,,,,,262750,,
1233130041,PDE,,,,,,,262753,,
1233135887,PDE,,,,,,,262776,,
1233146609,PDE,,,,,,,262805,,
1233150827,PDE,,,,,,,262815,,
1233226090,PDE,,,,,,,262924,,
1233287175,PDE,,,,,,,263011,,
1233408825,PDE,,,,,,,263140,,
1233548011,PDE,,,,,,,263213,,
1233569041,PDE,,,,,,,263246,,
1233590244,PDE,,,,,,,263306,,
1233664361,PDE,,,,,,,263505,,
1233727594,PDE,,,,,,,263622,,
1233784407,PDE,,,,,,,263734,,
1234027318,PDE,,,,,,,264060,,
1234260324,PDE,,,,,,,264369,,
1234348184,PDE,,,,,,,264545,,
1234436665,PDE,,,,,,,264719,,
1234490388,PDE,,,,,,,264810,,
1234512593,PDE,,,,,,,264842,,
1234514193,PDE,,,,,,,264848,,
1235049441,PDE,,,,,,,265527,,
1235117805,PDE,,,,,,,265642,,
1235123780,PDE,,,,,,,265661,,
1235125216,PDE,,,,,,,265667,,
1235129870,PDE,,,,,,,265684,,
1235385864,PDE,,,,,,,265844,,
1235452853,PDE,,,,,,,265942,,
1235472301,PDE,,,,,,,265980,,
1235476203,PDE,,,,,,,265989,,
1235529984,PDE,,,,,,,266084,,
1235723609,PDE,,,,,,,266489,,
1235822152,PDE,,,,,,,266597,,
1236083903,PDE,,,,,,,266905,,
1236104485,PDE,,,,,,,266954,,
1236173568,PDE,,,,,,,267087,,
1236240770,PDE,,,,,,,267199,,
1236261872,PDE,,,,,,,267261,,
1236330261,PDE,,,,,,,267377,,
1236333714,PDE,,,,,,,267393,,
1236333850,PDE,,,,,,,267394,,
1236349153,PDE,,,,,,,267437,,
1236374707,PDE,,,,,,,267477,,
1236507122,PDE,,,,,,,267545,,
1236588572,PDE,,,,,,,267626,,
1236672553,PDE,,,,,,,267839,,
1236677077,PDE,,,,,,,267859,,
1236679648,PDE,,,,,,,267875,,
1236682589,PDE,,,,,,,267890,,
1236697878,PDE,,,,,,,267968,,
1236698950,PDE,,,,,,,267978,,
1236712023,PDE,,,,,,,267998,,
1236778529,PDE,,,,,,,268186,,
1236779847,PDE,,,,,,,268195,,
1236924692,PDE,,,,,,,268517,,
1236953905,PDE,,,,,,,268593,,
1237282687,PDE,,,,,,,268985,,
1237283063,PDE,,,,,,,268988,,
1237293164,PDE,,,,,,,269037,,
1237356818,PDE,,,,,,,269163,,
1237543386,PDE,,,,,,,269530,,
1237905897,PDE,,,,,,,269881,,
1237906303,PDE,,,,,,,269882,,
1237919265,PDE,,,,,,,269913,,
1237982174,PDE,,,,,,,270000,,
1237982653,PDE,,,,,,,270001,,
1237989470,PDE,,,,,,,270016,,
1238011402,PDE,,,,,,,270049,,
1238153556,PDE,,,,,,,270294,,
1238400976,PDE,,,,,,,270454,,
1238416618,PDE,,,,,,,270498,,
1238420164,PDE,,,,,,,270505,,
1238571731,PDE,,,,,,,270768,,
1238579653,PDE,,,,,,,270823,,
1238589633,PDE,,,,,,,270857,,
1238731026,PDE,,,,,,,271110,,
1238749695,PDE,,,,,,,271138,,
1239196184,PDE,,,,,,,271684,,
1239263991,PDE,,,,,,,271776,,
1239697761,PDE,,,,,,,272155,,
1239711004,PDE,,,,,,,272196,,
1239713711,PDE,,,,,,,272205,,
1240215000,PDE,,,,,,,272897,,
1240319955,PDE,,,,,,,273123,,
1240320258,PDE,,,,,,,273124,,
1240362484,PDE,,,,,,,273196,,
1240362746,PDE,,,,,,,273199,,
1240371875,PDE,,,,,,,273217,,
1240388839,PDE,,,,,,,273269,,
1240394605,PDE,,,,,,,273295,,
1240467394,PDE,,,,,,,273422,,
1240476361,PDE,,,,,,,273445,,
1240490945,PDE,,,,,,,273496,,
1240842382,PDE,,,,,,,273943,,
1240906908,PDE,,,,,,,274049,,
1240922051,PDE,,,,,,,274140,,
1240928106,PDE,,,,,,,274165,,
1241013291,PDE,,,,,,,274408,,
1241014265,PDE,,,,,,,274419,,
1241070514,PDE,,,,,,,274497,,
1241077682,PDE,,,,,,,274515,,
1241082280,PDE,,,,,,,274530,,
1241094579,PDE,,,,,,,274564,,
1241096532,PDE,,,,,,,274572,,
1241167170,PDE,,,,,,,274645,,
1241167252,PDE,,,,,,,274646,,
1241180896,PDE,,,,,,,274679,,
1241511023,PDE,,,,,,,274994,,
1241513314,PDE,,,,,,,275003,,
1241515002,PDE,,,,,,,275005,,
1241519412,PDE,,,,,,,275020,,
1241522037,PDE,,,,,,,275026,,
1241695393,PDE,,,,,,,275338,,
1241695400,PDE,,,,,,,275339,,
1241695632,PDE,,,,,,,275341,,
1241699773,PDE,,,,,,,275349,,
1241709862,PDE,,,,,,,275384,,
1241769517,PDE,,,,,,,275461,,
1242031421,PDE,,,,,,,275667,,
1242131485,PDE,,,,,,,275936,,
1242206579,PDE,,,,,,,276114,,
1242326973,PDE,,,,,,,276402,,
1242635918,PDE,,,,,,,276716,,
1242720290,PDE,,,,,,,276898,,
1242726621,PDE,,,,,,,276934,,
1242726768,PDE,,,,,,,276935,,
1242728346,PDE,,,,,,,276944,,
1243259139,PDE,,,,,,,277755,,
1244195835,PDE,,,,,,,279286,,
1244471694,PDE,,,,,,,279524,,
1244492527,PDE,,,,,,,279552,,
1244560434,PDE,,,,,,,279697,,
1244579793,PDE,,,,,,,279729,,
1244707907,PDE,,,,,,,279945,,
1245057952,PDE,,,,,,,280286,,
1245058604,PDE,,,,,,,280288,,
1245144375,PDE,,,,,,,280464,,
1245231219,PDE,,,,,,,280630,,
1245736836,PDE,,,,,,,281206,,
1246364368,PDE,,,,,,,282052,,
1246546488,PDE,,,,,,,282322,,
1246872499,PDE,,,,,,,282537,,
1246939867,PDE,,,,,,,282646,,
1246974277,PDE,,,,,,,282739,,
1247024166,PDE,,,,,,,282803,,
1247062279,PDE,,,,,,,282923,,
1247463497,PDE,,,,,,,283301,,
1247652048,PDE,,,,,,,283573,,
1248778038,PDE,,,,,,,284898,,
1248869634,PDE,,,,,,,285050,,
1248910310,PDE,,,,,,,285110,,
1248919376,PDE,,,,,,,285122,,
1248920257,PDE,,,,,,,285123,,
1249025488,PDE,,,,,,,285278,,
1249286048,PDE,,,,,,,285439,,
1249289200,PDE,,,,,,,285454,,
1249301672,PDE,,,,,,,285478,,
1250072379,PDE,,,,,,,286408,,
1250499648,PDE,,,,,,,286811,,
1250586537,PDE,,,,,,,286954,,
1250668657,PDE,,,,,,,287068,,
1250758896,PDE,,,,,,,287194,,
1250763154,PDE,,,,,,,287208,,
1250777005,PDE,,,,,,,287227,,
1250819061,PDE,,,,,,,287271,,
1250852354,PDE,,,,,,,287325,,
1250859678,PDE,,,,,,,287332,,
1251134478,PDE,,,,,,,287497,,
1251134548,PDE,,,,,,,287498,,
1251203120,PDE,,,,,,,287599,,
1251289011,PDE,,,,,,,287727,,
1251294067,PDE,,,,,,,287739,,
1251375030,PDE,,,,,,,287864,,
1251837816,PDE,,,,,,,288319,,
1251979506,PDE,,,,,,,288532,,
1252308435,PDE,,,,,,,288752,,
1252589900,PDE,,,,,,,289140,,
1252977303,PDE,,,,,,,289422,,
1253022359,PDE,,,,,,,289522,,
1253022893,PDE,,,,,,,289525,,
1253102442,PDE,,,,,,,289640,,
1253623456,PDE,,,,,,,290171,,
1253670210,PDE,,,,,,,290220,,
1253717270,PDE,,,,,,,290324,,
1254940817,PDE,,,,,,,291694,,
1254993864,PDE,,,,,,,291774,,
1255508208,PDE,,,,,,,292265,,
1256040133,PDE,,,,,,,292797,,
1256044272,PDE,,,,,,,292807,,
1256277427,PDE,,,,,,,293157,,
1257409718,PDE,,,,,,,294324,,
1258456590,PDE,,,,,,,295366,,
1259209877,PDE,,,,,,,296217,,
1259225752,PDE,,,,,,,296246,,
1259333765,PDE,,,,,,,296375,,
1259732402,PDE,,,,,,,296686,,
1259829737,PDE,,,,,,,296810,,
1259831708,PDE,,,,,,,296817,,
1259832231,PDE,,,,,,,296819,,
1259835553,PDE,,,,,,,296825,,
1260185434,PDE,,,,,,,297096,,
1260427689,PDE,,,,,,,297471,,
1260442736,PDE,,,,,,,297506,,
1260531227,PDE,,,,,,,297604,,
1260550630,PDE,,,,,,,297634,,
1261822176,PDE,,,,,,,298538,,
1262924322,PDE,,,,,,,299111,,
1262950724,PDE,,,,,,,299153,,
1263222745,PDE,,,,,,,299319,,
1263378982,PDE,,,,,,,299516,,
1263472061,PDE,,,,,,,299677,,
1263572161,PDE,,,,,,,299829,,
1263803902,PDE,,,,,,,299937,,
1263815959,PDE,,,,,,,299968,,
1263897769,PDE,,,,,,,300066,,
1263898617,PDE,,,,,,,300069,,
1263899177,PDE,,,,,,,300072,,
1263899953,PDE,,,,,,,300074,,
1263968738,PDE,,,,,,,300175,,
1264073293,PDE,,,,,,,300404,,
1264077296,PDE,,,,,,,300416,,
1264089352,PDE,,,,,,,300446,,
1264172164,PDE,,,,,,,300559,,
1264864498,PDE,,,,,,,301340,,
1265272831,PDE,,,,,,,301835,,
1265378685,PDE,,,,,,,302000,,
1265883585,PDE,,,,,,,302596,,
1266213498,PDE,,,,,,,302847,,
1266505153,PDE,,,,,,,303240,,
1266549882,PDE,,,,,,,303285,,
1266549956,PDE,,,,,,,303286,,
1266831361,PDE,,,,,,,303494,,
1266930281,PDE,,,,,,,303664,,
1267430358,PDE,,,,,,,304204,,
1267440456,PDE,,,,,,,304228,,
1267442078,PDE,,,,,,,304232,,
1267498626,PDE,,,,,,,304315,,
1267603828,PDE,,,,,,,304509,,
1267611577,PDE,,,,,,,304537,,
1267612203,PDE,,,,,,,304539,,
1267614304,PDE,,,,,,,304550,,
1268014081,PDE,,,,,,,304961,,
1268038875,PDE,,,,,,,304991,,
1268051032,PDE,,,,,,,305030,,
1268057474,PDE,,,,,,,305053,,
1268212557,PDE,,,,,,,305333,,
1268296681,PDE,,,,,,,305496,,
1268388259,PDE,,,,,,,305699,,
1268825735,PDE,,,,,,,306228,,
1269001428,PDE,,,,,,,306557,,
1269387381,PDE,,,,,,,306903,,
1269935584,PDE,,,,,,,307525,,
1269936207,PDE,,,,,,,307531,,
1270024655,PDE,,,,,,,307740,,
1270090387,PDE,,,,,,,307827,,
1270808635,PDE,,,,,,,308668,,
1271068545,PDE,,,,,,,308888,,
1271325465,PDE,,,,,,,309342,,
1271331681,PDE,,,,,,,309356,,
1271404391,PDE,,,,,,,309471,,
1271406082,PDE,,,,,,,309481,,
1271644474,PDE,,,,,,,309635,,
1271669261,PDE,,,,,,,309693,,
1271861082,PDE,,,,,,,310028,,
1271909117,PDE,,,,,,,310081,,
1271922136,PDE,,,,,,,310115,,
1272539094,PDE,,,,,,,311066,,
1272897880,PDE,,,,,,,311431,,
1274867191,PDE,,,,,,,314491,,
1275039279,PDE,,,,,,,314900,,
1275296273,PDE,,,,,,,315092,,
1275641464,PDE,,,,,,,315776,,
1276260537,PDE,,,,,,,316643,,
1276862085,PDE,,,,,,,317328,,
1277719040,PDE,,,,,,,318201,,
1278419414,PDE,,,,,,,319037,,
1278423265,PDE,,,,,,,319046,,
1278450145,PDE,,,,,,,319070,,
1279027370,PDE,,,,,,,319781,,
1279585854,PDE,,,,,,,320346,,
1280891121,PDE,,,,,,,321685,,
1280912340,PDE,,,,,,,321738,,
1281615718,PDE,,,,,,,322572,,
1281694810,PDE,,,,,,,322672,,
1282023278,PDE,,,,,,,322890,,
1283231942,PDE,,,,,,,324076,,
1283236239,PDE,,,,,,,324079,,
1283517003,PDE,,,,,,,324474,,
1283852997,PDE,,,,,,,324668,,
1284091319,PDE,,,,,,,324940,,
1284404201,PDE,,,,,,,325185,,
1285756337,PDE,,,,,,,326559,,
1285837024,PDE,,,,,,,326679,,
1286900023,PDE,,,,,,,327615,,
1287500186,PDE,,,,,,,328179,,
1288088221,PDE,,,,,,,328736,,
1288174425,PDE,,,,,,,328856,,
1288271769,PDE,,,,,,,328967,,
1288622379,PDE,,,,,,,329218,,
1288704830,PDE,,,,,,,329287,,
1290071960,PDE,,,,,,,330575,,
1290421960,PDE,,,,,,,330825,,
1290675648,PDE,,,,,,,331130,,
1291278192,PDE,,,,,,,331672,,
1291378887,PDE,,,,,,,331798,,
1291381270,PDE,,,,,,,331807,,
1291384436,PDE,,,,,,,331811,,
1291386340,PDE,,,,,,,331815,,
1291476178,PDE,,,,,,,331851,,
1291480185,PDE,,,,,,,331855,,
1291524052,PDE,,,,,,,331863,,
1291631845,PDE,,,,,,,331924,,
1291648004,PDE,,,,,,,331954,,
1291650716,PDE,,,,,,,331958,,
1291695439,PDE,,,,,,,331996,,
1291804952,PDE,,,,,,,332150,,
1292568937,PDE,,,,,,,332840,,
1294636001,PDE,,,,,,,333853,,
1294914497,PDE,,,,,,,334277,,
1295348831,PDE,,,,,,,334674,,
1295466168,PDE,,,,,,,334843,,
1295957186,PDE,,,,,,,335357,,
1296465195,PDE,,,,,,,335852,,
1296465396,PDE,,,,,,,335853,,
1296484563,PDE,,,,,,,335899,,
1297159485,PDE,,,,,,,336632,,
1297330823,PDE,,,,,,,336831,,
1298098013,PDE,,,,,,,337634,,
1298265078,PDE,,,,,,,337704,,
1298861731,PDE,,,,,,,338372,,
1298913546,PDE,,,,,,,338488,,
1298914478,PDE,,,,,,,338490,,
1299221677,PDE,,,,,,,338924,,
1299369438,PDE,,,,,,,339030,,
1301384335,PDE,,,,,,,341228,,
1301569370,PDE,,,,,,,341524,,
1301607102,PDE,,,,,,,341569,,
1302272693,PDE,,,,,,,342331,,
1303439325,PDE,,,,,,,343640,,
1303823282,PDE,,,,,,,343898,,
1303823350,PDE,,,,,,,343899,,
1303977863,PDE,,,,,,,344129,,
1304305369,PDE,,,,,,,344417,,
1304676013,PDE,,,,,,,344996,,
1304686308,PDE,,,,,,,345014,,
1136309045,PDE,,,,,,,122572,,
1136333814,PDE,,,,,,,122590,,
