update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1139739074,"Ctrl+. and Ctrl+, key bindings constantly broken in PDE editor",1139818546,"[KeyBindings] Ctrl+. and Ctrl+, key bindings constantly broken in PDE editor",127394,1140090800,"[Commands] handlers: Ctrl+. and Ctrl+, key bindings constantly broken in PDE editor",,,,,,
1139819205,NPE attemping selection,1139820047,NPE attempting selection,127458,,,,,,,,
1139812236,addShowInPart is not persisted in perspective,1139821527,[Perspectives] addShowInPart is not persisted in perspective,127450,,,,,,,,
1138185634,Problem view: ArrayOOIException in grouped view with filters,1139821662,[Markers] Problem view: ArrayOOIException in grouped view with filters,125191,,,,,,,,
1138984631,Activities should allow default enablement to be controlled by product definition,1139821718,[ActivityMgmt] Activities should allow default enablement to be controlled by product definition,126429,,,,,,,,
1139266847,NPE in debug dialog,1139821738,[Dialogs] NPE in debug dialog,126683,,,,,,,,
1139327113,NPE during DND,1139821884,[DnD] NPE during DND,126816,,,,,,,,
1139367731,working set selection dialog: Allows multi select when it shouldn't,1139821935,[WorkingSets] working set selection dialog: Allows multi select when it shouldn't,126876,,,,,,,,
1138616744,Custom editor navigation key bindings don't work in debug mode,1139822026,[KeyBindings] Custom editor navigation key bindings don't work in debug mode,125714,,,,,,,,
1138745738,Show text for perspective is set again when changing preferences,1139822099,[PerspectiveBar] Show text for perspective is set again when changing preferences,125972,,,,,,,,
1138859411,"nag-screen ""multiple errors have occured""",1139822923,"[Progress] nag-screen ""multiple errors have occured""",126170,1141720134,[Progress] IndexOutOfBoundsException during progress view refresh,,,,,,
1138867600,ExpandableComposite returns incorrect size if client wraps using GridLayout,1139822939,[Forms] ExpandableComposite returns incorrect size if client wraps using GridLayout,126178,,,,,,,,
1139491991,"Keybindings: Ctrl+. and Ctrl+, don't work any more",1139823168,"[KeyBindings] Ctrl+. and Ctrl+, don't work any more",127140,1140083623,"[Commands] handlers: Ctrl+. and Ctrl+, don't work any more",,,,,,
1139493430,Remember line position in file,1139823319,[EditorMgmt] Remember line position in file,127145,,,,,,,,
1139499352,Broken java editor key bindings,1139823581,[KeyBindings] Broken java editor key bindings,127164,,,,,,,,
1139577558,PageBook documentation should tell users not to set layouts,1139824074,[WorkbenchParts] PageBook documentation should tell users not to set layouts,127308,,,,,,,,
1139471416,Javadoc references to IBindingService need to be cleaned up,1139826617,[KeyBindings] doc: Javadoc references to IBindingService need to be cleaned up,127063,,,,,,,,
1139496710,[Commands] Warnings for menus/actionSet elements in IDE's plugin.xml,1139827061,[Contributions] Warnings for menus/actionSet elements in IDE's plugin.xml,127151,,,,,,,,
1139824927,Restarting Thread in BackgroundContentProvider,1139830784,[Jobs] Restarting Thread in BackgroundContentProvider,127484,1139831086,[Viewers] [Jobs] Restarting Thread in BackgroundContentProvider,,,,,,
1139823893,Bookmarks sorting order not persistent,1139834325,[Markers] Bookmarks sorting order not persistent,127477,,,,,,,,
1139822614,Reseting perspective removes it from the perspective switcher,1139840211,[PerspectiveBar] Reseting perspective removes it from the perspective switcher,127470,,,,,,,,
1139839892,Breaking API change in MultiPageEditorSite,1139840357,[MPE] Breaking API change in MultiPageEditorSite,127534,,,,,,,,
1139843467,Progress view flickers heavily,1139843483,[Progress] Progress view flickers heavily,127554,,,,,,,,
1139843332,[Model Sync] Improve mode switching,1139844308,[Model Sync] Improve mode switching feel (viewer refresh),127552,,,,,,,,
1139840285,[History] Compar elabel for local revision is verbose,1139845840,[History] Compare label for local revision is verbose,127535,,,,,,,,
1138348229,ftp to OS/400 machine fails with error 501,1139846512,[FTP] ftp to OS/400 machine fails with error 501,125464,,,,,,,,
1139828232,Provide package doc for quick assist and register ISV doc,1139892847,[doc] Provide package doc for quick assist and register ISV doc,127496,,,,,,,,
1139890247,New history view: opened editor no longer shows full info in hover,1139906553,[History] New history view: opened editor no longer shows full info in hover,127635,,,,,,,,
1139888120,"New History view's ""Compare With Local Revision""",1139906672,"[History] New History view's ""Compare With Local Revision""",127630,,,,,,,,
1139853967,"EditorPart.init - if PartInitException is thrown, error message contains extraneous text",1139908864,"[EditorMgmt] EditorPart.init - if PartInitException is thrown, error message contains extraneous text",127600,,,,,,,,
1139819706,[Mapping] Commit of package is not shallow,1139911227,[Model Sync] Commit of package is not shallow,127459,,,,,,,,
1139911643,Search results history dialog: Cancel should und removes,1139911765,Search results history dialog: Cancel should not apply removals,127750,,,,,,,,
1139911748,VIRTUAL Table no longer looks virtual with snippet 144,1139912717,VIRTUAL Table does not paint with snippet 144,127751,,,,,,,,
1139848483,NPE when a com.ibm.icu.text.SimpleDateFormat is instantiated,1139916770,NPE when a com.ibm.icu.text.SimpleDateFormat is instantiated,127582,,,,,,,,
1139886250,problems view: make first column larger by default,1139916794,[Markers] problems view: make first column larger by default,127624,,,,,,,,
1139887672,problems view: unclear label (x of x),1139916809,[Markers] problems view: unclear label (x of x),127627,,,,,,,,
1139888007,problems view: keep selection stable,1139916823,[Markers] problems view: keep selection stable,127629,,,,,,,,
1139888695,problems view: automatic selection change,1139916839,[Markers] problems view: automatic selection change,127632,,,,,,,,
1139902271,Job Error and Progress Indication Usability Issues,1139916856,[Progress] Job Error and Progress Indication Usability Issues,127684,,,,,,,,
1139893091,formatter profile configuration dialog: help icon,1139916867,help icon beween status and buttons,127658,1139923690,[Dialogs] help icon beween status and buttons,,,,,,
1139905908,DragCursors not available to clients,1139917016,[DnD] DragCursors not available to clients,127701,,,,,,,,
1139913793,Scale does not lose background image,1139922972,ControlExample Scale does not lose background image,127776,,,,,,,,
1139919314,Preferences->Ant->Runtime,1139923169,NPE from no additional entries,127816,,,,,,,,
1139913175,Help browser locked by dialog in main eclipse window,1139923751,[Workbench] Help browser locked by dialog in main eclipse window,127765,,,,,,,,
1139837599,[TasksView] Disabling all filters gives empty list,1139923858,[Markers] Disabling all filters gives empty list,127519,,,,,,,,
1139833622,NPE from saveDialogBounds,1139926132,[Dialogs] NPE from saveDialogBounds,127505,,,,,,,,
1139929372,[Model Sync] DND Support,1139931764,[Model Sync] DND Support,127897,,,,,,,,
1139937779,Duplicate mneumonic on the Appearance pref page,1139937963,[Preferences] Duplicate mneumonic on the Appearance pref page,127935,,,,,,,,
1139938422,Leak: LaunchSuspendTrigger is not disposed,1139938515,Leak: LaunchSuspendTrigger is not disposed properly,127937,,,,,,,,
1139586823,[IDE] Test failure in Bug99858Test.testDeleteClosedProject,1139945227,[IDE] Test failures due to sleep interrupted,127344,1182756456,[Import/Export] Test failures due to sleep interrupted,,,,,,
1139999394,Polish quickAssist API Javadoc,1139999502,[javadoc] Polish quickAssist API Javadoc,128054,,,,,,,,
1140014606,[Memory View] Selection in tree view pane not maintained properly,1140016294,[Memory View] Selection in tree view pane not maintained properly,128096,,,,,,,,
1140027504,Poor error messages which are not logged,1140027771,Poor error messages which are not logged,128122,,,,,,,,
1139892963,[api] Must have a way to query quick assist context from text viewer,1140053752,[api] Must have a way to query quick assist context from source viewer,127655,,,,,,,,
1139991983,Polish API spec,1140059074,Polish search API specs,128027,,,,,,,,
1139993396,Always ensure a progress monitor is completed,1140067604,[jobs] Always ensure a progress monitor is completed,128030,,,,,,,,
1139976820,quick fix from problems view: don't show empty dialog,1140072033,[Markers] quick fix from problems view: don't show empty dialog,127992,,,,,,,,
1139991431,Customize perspective and missing plugins,1140072177,[Workbench] Customize perspective and missing plugins,128025,,,,,,,,
1140005960,ObjectState enablement of actions broken for non IAdaptable objects,1140072422,[Actions] ObjectState enablement of actions broken for non IAdaptable objects,128078,1145624906,[Commands] ObjectState enablement of actions broken for non IAdaptable objects,,,,,,
1140023586,[Undo] Context not removed from TriggeredOperations,1140072574,[Undo/Redo] Context not removed from TriggeredOperations,128117,,,,,,,,
1140086699,jface.util.ListenerList deprecation message should tell difference in ListenerList(int),1140087021,[JFace] jface.util.ListenerList deprecation message should tell difference in ListenerList(int),128243,,,,,,,,
1140096074,[Themes] fontDefinition value should be optional,1140096402,[Themes] fontOverride value should be optional,128270,,,,,,,,
1140099348,[Memory View] Scroll bar not synchronized,1140101186,Table#SetTopIndex has no effect for virtual table,128286,,,,,,,,
1140101029,Object contributions contributed to submenus do not show up,1140101196,[Contributions] visible/enabled: Object contributions contributed to submenus do not show up,128293,,,,,,,,
1139936807,Cheatsheet still appears in dialog even after cheatsheet is dismissed,1140109952,[CheatSheet] Cheatsheet still appears in dialog even after cheatsheet is dismissed,127934,,,,,,,,
1140138114,problem with Copy(Ctrl + c),1140142748,[typing] problem with Copy(Ctrl + c),128353,,,,,,,,
1140144287,Code folding: cut and paste unfolds following folded block,1140145219,[projection] Code folding: cut and paste unfolds following folded block,128365,,,,,,,,
1140152696,'Enclosing Project' search borken (only uses editor input),1140166938,'Enclosing Project' search broken (only uses editor input),128379,,,,,,,,
1139827655,"source window duplicated, one has no marker bar",1140171107,warn when directory chosen corresponding to workspace resource,127492,1147688727,[breakpoints] warn when directory chosen corresponding to workspace resource,,,,,,
1140148165,New History view: cannot open old revision of html file any more,1140188397,[History View] Cannot open old revision of html file any more,128371,,,,,,,,
1137540395,Properties File Editor failed to update line number,1140323579,[rulers] Editor fails to update line number ruler,124246,,,,,,,,
1140339746,BIDI: Cursor is stays in the beginning of the Hebrew text segment,1140342443,BIDI: Cursor is stays in the beginning of the Hebrew text segment,128545,,,,,,,,
1140327421,"when closing the project, eclipse should close all the opened files",1140422649,"[EditorMgmt] when closing the project, eclipse should close all the opened files",128543,,,,,,,,
1140154271,Problem view: group should only show (10 of 10 items) if beyond the limit,1140422806,[Markers] group should only show (10 of 10 items) if beyond the limit,128381,,,,,,,,
