update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1154444088,doc slightly inconsistent on import plugins page,1181819145,[UI] doc slightly inconsistent on import plugins page,152514,,,,
1150899224,errors in PDE user doc,1181819727,[UI] Accessibility errors in PDE user doc,148110,,,,
1149691456,New PDE Build docs contain assorted spelling/grammar mistakes,1181820032,[Build] New PDE Build docs contain assorted spelling/grammar mistakes,145872,,,,
1175655414,Invalid warning message...,1181833414,Unclear warning message on New Extension Point Wizad,180898,,,,
1181884601,Sub-elements of New menu is wrong,1181897109,[Manifest][Editors] Sub-elements of New menu is wrong,192842,,,,
1181900750,forceContextQualifier can,1181900926,forceContextQualifier can't be unset,192904,,,,
1170593868,EE combo box show show EE-JRE bindings,1181904627,EE combo box should show EE-JRE bindings,172793,,,,
1182365788,Format Option is available in read-only manifest editors,1182407337,[Manifest][Editors] Format Option is available in read-only manifest editors,193635,,,,
1182407940,Show In > is useless,1182423878,[Manifest][Editors] Show In > is useless,193702,,,,
1182503227,Automatic name generation in CS Editor should be abstracted,1182503339,[Editors] Automatic name generation in CS Editor should be abstracted,193995,,,,
1170750597,Can't multi select in the extension tab of the plugin editor,1183974373,[Manifest][Editors] Can't multi select in the extension tab of the plugin editor,173060,1195469762,[Manifest][Editors] Can't multi select in the extension tab of the plug-in editor,,
1183415886,rcp example error opening file,1183974908,"[UI] Error opening file in RCP ""Create a plug-in"" cheat sheet",195212,,,,
1183539760,NPE in org.eclipse.pde.internal.ui.editor.plugin.ImportPackageSection,1183975664,[Manifest][Editors] NPE in org.eclipse.pde.internal.ui.editor.plugin.ImportPackageSection,195394,,,,
1183621331,Choice extension elements are not sorted properly in context menu,1183976824,[Manifest][Editors] Choice extension elements are not sorted properly in context menu,195525,,,,
1183980394,RCP application headless build script does not build launcher properly,1184032186,RCP application headless build script does not build native launchers properly,195865,,,,
1184682154,"[Manifest][Editors] Make ""Edit..."" button on ""Extensions"" page dissapear",1185063608,"[Manifest][Editors] Make ""Edit..."" button on ""Extensions"" page disappear",196878,,,,
1185357655,[Manifest][Editor] Revert leaves editor dirty,1185358271,[Manifest][Editors] Revert leaves editor dirty when moving element back into same place,197831,,,,
1181891290,[Viewers] add support for comparing plugin.xml file,1185398108,[Eye Candy] [Viewers] add support for comparing plugin.xml file,192863,,,,
1185999973,Content Assist failure in plugin.xml,1186041094,[Manifest][Editors] AIOOBE trying to complete class name using content assist,198606,,,,
1186384201,PDE Manifest compiler broken when wrong Bundle-ManifestVersion is entered,1186388254,Provide error reporting and quickfix around invalid Bundle-ManifestVersion's,198927,1186575356,Provide error reporting around invalid Bundle-ManifestVersion's,,
1186384303,JDK packages not being properly exported,1186389139,JDK packages not being properly exported (javax.swing.event),198928,,,,
1186503877,TOC editor should allow xhtml as extension when browsing,1186513171,[TOC][Editors] Allow xhtml as extension when browsing,199178,,,,
1185923265,Vis plug-ins can't run on 1.4 JREs,1186664813,[pde viz] Vis plug-ins can't run on 1.4 JREs,198476,,,,
1187084737,Consider moving plugin selection dialog outside of internal package,1187085222,[API]Consider moving plugin selection dialog outside of internal package,199894,,,,
1160140324,deadlock when exporting deployable plug-in,1187096775,[Plugin][Export]deadlock when exporting deployable plug-in,160076,,,,
1140102859,target editor does not pick up correct plugins/features,1187096993,[Target][Editors]target editor does not pick up correct plugins/features,128303,1236026139,[target] editor does not pick up correct plugins/features,,
1136984501,Feature Export is Disabled,1187097046,[Feature][Export][Wizard]Feature Export is Disabled,123486,,,,
1185443518,More consistent R4 validation,1187185877,[Manifest][Validation]More consistent R4 validation,197984,,,,
1185185167,PDE invalid warning: Bundle symbolic name contains illegal characters.,1187186021,[Bundle][Wizard][New]PDE invalid warning: Bundle symbolic name contains illegal characters.,197503,,,,
1182345676,Same plug-in listed multiple times in import dialog,1187186160,[Plugin][Wizard][Import]Same plug-in listed multiple times in import dialog,193599,,,,
1181243440,PDE fails to give warning to wrong MANIFEST.MF,1187186269,[Manifest][Validation]PDE fails to give warning to wrong MANIFEST.MF,191617,,,,
1187266797,customBuildCallbacks: property <compilation target>.classpath not availlable,1187338665,[Doc] customBuildCallbacks: property <compilation target>.classpath not availlable,200230,,,,
1187963803,Plug-ins are not checked once a predefined target file has been loaded,1187965427,[Target][Preferences] Plug-ins are not checked once a predefined target file has been loaded,201130,1189007049,[Target][Wizard] Basic Target Definition should include all plug-ins by default,,
1188203533,Using <br/> in .exsd documentation results in a warning,1188204718,[Schema][Editors] Using <br/> in .exsd documentation results in a warning,201260,,,,
1187923466,[Forms] org.eclipse.ui.forms causes org.osgi.framework.BundleException,1188292940,org.eclipse.ui.forms causes org.osgi.framework.BundleException,201054,,,,
1188293281,need a way to set packages as internal/friend,1188300697,[Manifest][Editors] Add a decoration or overlay to packages that are internal or a friend,201435,1195316581,[Manifest][Editors] Add a decoration or overlay to packages that are internal,,
1177398736,Working set selection on new Plugin Project/Fragment dialog,1188385048,New Plug-In Project wizard should use new working set controls,183779,,,,
1175006329,Replace requirement for multiple assemble targets in allElements with a single macro,1188474579,Replace requirement for multiple assemble targets in allElements,179612,,,,
1188570301,image selection in the branding tab of the product configuration editor doesn't support PNGs,1188573226,[Product][Editors] Image selection in the branding tab doesn't support PNGs,201956,,,,
1188993232,NPE while opening extension point description,1188997109,[Manifest][Editors] NPE while opening extension point description,202309,,,,
1181223693,NPE saving cheatsheet editor,1189020383,[Cheatsheet][Editors][Simple] NPE encountered during save,191568,,,,
1189021178,Weird PDE behavior in regards to Search/Replace,1189025058,[Manifest][Editors] Weird PDE behavior in regards to Search/Replace,202357,,,,
1189067566,"Exception clicking ""add feature"" to dependency tab of feature manifest editor",1189070158,"[Feature][Editors] Exception clicking ""add feature"" ondependency tab",202463,,,,
1175355272,[Product Editor] Info decoration is forever there,1189083618,[Product][Editors] Info decoration is forever there,180362,,,,
1171375929,[Feature Editor] Revert operation does not work,1189083705,[Feature][Editors] Revert operation does not work,174079,,,,
1171375859,[Site Editor] Revert operation does not work,1189083773,[Site][Editors] Revert operation does not work,174078,,,,
1188978513,Can't extend two drop-down list with keyboard on fragment project Overview tab,1189436940,two drop-down on fragment project Overview tab can be confusing,202272,,,,
1189441230,Ctrl click on extension point results in NPE,1189443313,[Manifest][Editors] Ctrl click on extension point results in NPE,202860,,,,
1188783599,No error log in platform only products (RCP etc.),1189626968,Refactor LogView into a new plug-in,202044,,,,
1190202118,Access Restriction Quickfix available too often,1190202730,Access Restriction Quickfix available when referencing imported package of external plug-in,204021,,,,
1190298695,NPE when clicking hyperlink in spy,1190322830,[spy] NPE when clicking hyperlink in spy,204187,,,,
1191508640,newly minted plugin org.eclipse.ui.views.log,1191508684,newly minted plugin org.eclipse.ui.views.log missing about.html,205513,,,,
1183553772,Junit plugin test configuration created automatically created should be validated,1191857213,Junit plugin test configuration should use project's JRE by default,195433,,,,
1193276444,Error Log view does not refresh when new errors are logged,1193649065,[logview] Error Log view does not refresh when new errors are logged,207410,,,,
1193722946,New  Error Log view search field should be pre-selected,1193738786,[logview] search field should be pre-selected,207931,,,,
1165091883,PDE needs to use an extension registry,1194275127,PDE needs to use the extension registry from Equinox,166610,,,,
1194311806,Error Log view should either set selections or accept object contributions,1194334057,[logivew] Should either set selections or accept object contributions,208855,,,,
1194429282,Need better help integration on templates page,1194429565,[help] context ids on templates page,209046,,,,
1194436333,Frequent OutOfMemory errors self hosting,1194436972,[index] Frequent OutOfMemory errors self hosting,209065,,,,
1194446668,source features are generated differently with 3.4M3,1194447339,source plugins are generated differently with 3.4M3,209092,,,,
1146563536,Log messages containing newline characters do not display properly in the Error Log View,1194462056,[logview] messages containing newline characters do not display properly in the Error Log View,139729,,,,
1194031969,weird empty space at the bottom of Error Log view,1194462208,[logview] weird empty space at the bottom of view,208640,,,,
1142527432,Allow cycles in host-fragment relationships,1194621064,Allow cycles in host-fragment relationships (pde.allowCycles),132266,,,,
